lodate,value
2002-01-08,700.054876
2002-01-09,696.383026
2002-01-10,700.657568
2002-01-11,699.900542
2002-01-14,704.162225
2002-01-15,703.489599
2002-01-16,704.452482
2002-01-17,701.207630
2002-01-18,697.142393
2002-01-21,698.769207
2002-01-22,692.720461
2002-01-23,695.838121
2002-01-24,692.226598
2002-01-25,687.771879
2002-01-28,685.228727
2002-01-29,688.189195
2002-01-30,689.513424
2002-01-31,687.654399
2002-02-01,686.057638
2002-02-04,692.293671
2002-02-05,696.387305
2002-02-06,694.123041
2002-02-08,688.915036
2002-02-11,689.377523
2002-02-12,688.874985
2002-02-13,684.029358
2002-02-14,686.911721
2002-02-15,690.429091
2002-02-18,689.613996
2002-02-19,690.436664
2002-02-20,688.215253
2002-02-21,686.175688
2002-02-22,690.556816
2002-02-25,687.204458
2002-02-26,687.047511
2002-02-27,686.581289
2002-02-28,685.768872
2002-03-01,683.711240
2002-03-04,679.123169
2002-03-05,674.442641
2002-03-06,676.910801
2002-03-07,674.715811
2002-03-08,674.103268
2002-03-11,676.551065
2002-03-12,677.094240
2002-03-13,673.353090
2002-03-14,673.954894
2002-03-15,672.378933
2002-03-18,674.069640
2002-03-19,672.315874
2002-03-20,673.830548
2002-03-21,669.218626
2002-03-22,669.360854
2002-03-25,668.519232
2002-03-26,669.872727
2002-03-27,672.699943
2002-03-28,674.472937
2002-04-02,669.317504
2002-04-03,670.622041
2002-04-04,675.114728
2002-04-05,678.692688
2002-04-08,676.344613
2002-04-09,674.526531
2002-04-10,675.192009
2002-04-11,671.471163
2002-04-12,672.267737
2002-04-15,675.830204
2002-04-16,671.174783
2002-04-17,671.510986
2002-04-18,670.444342
2002-04-19,670.033761
2002-04-22,673.890140
2002-04-23,675.616351
2002-04-24,677.389358
2002-04-25,681.803743
2002-04-26,680.836384
2002-04-29,679.891934
2002-04-30,680.562332
2002-05-02,676.693721
2002-05-03,679.342987
2002-05-06,678.922718
2002-05-07,680.379805
2002-05-08,677.700637
2002-05-10,673.500760
2002-05-13,674.731766
2002-05-14,672.127083
2002-05-15,673.849720
2002-05-16,675.771884
2002-05-17,674.327942
2002-05-21,676.907284
2002-05-22,679.468572
2002-05-23,678.980636
2002-05-24,680.241042
2002-05-27,677.760318
2002-05-28,678.811209
2002-05-29,680.665248
2002-05-30,684.273185
2002-05-31,682.280993
2002-06-03,680.702098
2002-06-04,683.285868
2002-06-05,683.294334
2002-06-06,682.057946
2002-06-07,685.199935
2002-06-10,685.392524
2002-06-11,686.499986
2002-06-12,690.688088
2002-06-13,694.625839
2002-06-14,699.540472
2002-06-17,696.556073
2002-06-18,699.008081
2002-06-19,699.797124
2002-06-20,700.192792
2002-06-24,701.197591
2002-06-25,698.634859
2002-06-26,703.582639
2002-06-27,699.107918
2002-06-28,699.477308
2002-07-01,698.680003
2002-07-02,701.605827
2002-07-03,700.590591
2002-07-04,699.362593
2002-07-05,696.518537
2002-07-08,696.386045
2002-07-09,697.069934
2002-07-10,700.353096
2002-07-11,706.931985
2002-07-12,709.061505
2002-07-15,712.813340
2002-07-16,712.801746
2002-07-17,707.241010
2002-07-18,708.753144
2002-07-19,711.380334
2002-07-22,713.967859
2002-07-23,713.879445
2002-07-24,718.972653
2002-07-25,718.029638
2002-07-26,721.323259
2002-07-29,717.741673
2002-07-30,716.827402
2002-07-31,719.358865
2002-08-01,722.232275
2002-08-02,727.724734
2002-08-05,734.262684
2002-08-06,729.620794
2002-08-07,733.458153
2002-08-08,730.546588
2002-08-09,730.839368
2002-08-12,731.367189
2002-08-13,736.109210
2002-08-14,739.851381
2002-08-15,727.680688
2002-08-16,728.507719
2002-08-19,723.957703
2002-08-20,727.427066
2002-08-21,720.930351
2002-08-22,720.139176
2002-08-23,723.390348
2002-08-26,722.416637
2002-08-27,724.046968
2002-08-28,728.311867
2002-08-29,732.247512
2002-08-30,730.711053
2002-09-02,734.017117
2002-09-03,736.232835
2002-09-04,739.027009
2002-09-05,744.790430
2002-09-06,741.892725
2002-09-09,739.401235
2002-09-10,736.489620
2002-09-11,733.321497
2002-09-12,737.864158
2002-09-13,740.740144
2002-09-16,746.944619
2002-09-17,748.031727
2002-09-18,751.165172
2002-09-19,752.543511
2002-09-20,749.383418
2002-09-23,752.313693
2002-09-24,755.703615
2002-09-25,749.317245
2002-09-26,747.913256
2002-09-27,749.584692
2002-09-30,751.662080
2002-10-01,751.887517
2002-10-02,751.897646
2002-10-03,747.245439
2002-10-04,748.666406
2002-10-07,751.655653
2002-10-08,749.522727
2002-10-09,755.425893
2002-10-10,755.567699
2002-10-11,749.228299
2002-10-14,747.202060
2002-10-15,739.584212
2002-10-16,736.491246
2002-10-17,739.055794
2002-10-18,738.498148
2002-10-21,740.948346
2002-10-22,733.705765
2002-10-23,735.272771
2002-10-24,733.483939
2002-10-25,735.819400
2002-10-28,740.605872
2002-10-29,747.947252
2002-10-30,744.616353
2002-10-31,746.547306
2002-11-01,750.418244
2002-11-04,743.820823
2002-11-05,740.938610
2002-11-06,741.166628
2002-11-07,747.506068
2002-11-08,752.954927
2002-11-11,757.593617
2002-11-12,760.687493
2002-11-13,760.517448
2002-11-14,754.578101
2002-11-15,755.773499
2002-11-18,755.157254
2002-11-19,758.238170
2002-11-20,759.760877
2002-11-21,756.188910
2002-11-22,753.780360
2002-11-25,750.980753
2002-11-26,754.058061
2002-11-27,752.846757
2002-11-28,750.233746
2002-11-29,753.466219
2002-12-02,751.445238
2002-12-03,753.833350
2002-12-04,752.670390
2002-12-05,755.532153
2002-12-06,759.312054
2002-12-09,761.404383
2002-12-10,762.745351
2002-12-11,763.772771
2002-12-12,767.432643
2002-12-13,769.450861
2002-12-16,769.208522
2002-12-17,771.268452
2002-12-18,776.513421
2002-12-19,777.244476
2002-12-20,778.329075
2002-12-23,780.045720
2002-12-27,786.725588
2002-12-30,785.601834
2003-01-02,777.496999
2003-01-03,773.073371
2003-01-07,775.661229
2003-01-08,779.887134
2003-01-09,779.330581
2003-01-10,779.601335
2003-01-13,776.414710
2003-01-14,778.431350
2003-01-15,777.944303
2003-01-16,778.890861
2003-01-17,785.169229
2003-01-20,789.266566
2003-01-21,789.794207
2003-01-22,791.622807
2003-01-23,790.356382
2003-01-24,797.274289
2003-01-27,798.543790
2003-01-28,797.105002
2003-01-29,799.941965
2003-01-30,796.992218
2003-01-31,797.177345
2003-02-03,795.532276
2003-02-04,800.738993
2003-02-05,801.458086
2003-02-06,801.788949
2003-02-07,804.664452
2003-02-10,805.213513
2003-02-11,802.848261
2003-02-12,806.618862
2003-02-13,811.113067
2003-02-14,808.493958
2003-02-17,807.531076
2003-02-18,806.235543
2003-02-19,809.620286
2003-02-20,814.245281
2003-02-21,814.329643
2003-02-24,818.256178
2003-02-25,821.995028
2003-02-26,817.535309
2003-02-27,815.808880
2003-02-28,812.370510
2003-03-03,814.905885
2003-03-04,817.252718
2003-03-05,818.752214
2003-03-06,822.014355
2003-03-07,824.479063
2003-03-10,827.025897
2003-03-11,824.448639
2003-03-12,823.729200
2003-03-13,810.758313
2003-03-14,805.842847
2003-03-17,804.426090
2003-03-18,798.673025
2003-03-19,790.329642
2003-03-20,793.495400
2003-03-21,786.450934
2003-03-24,790.286123
2003-03-25,794.232302
2003-03-26,787.780494
2003-03-27,794.048049
2003-03-28,795.963204
2003-03-31,799.776130
2003-04-01,803.760904
2003-04-02,798.716687
2003-04-03,792.564860
2003-04-04,791.803859
2003-04-07,785.505415
2003-04-08,788.803084
2003-04-09,788.936863
2003-04-10,796.812032
2003-04-11,791.364478
2003-04-14,788.229853
2003-04-15,790.905496
2003-04-16,792.550671
2003-04-17,795.705232
2003-04-22,799.148135
2003-04-23,796.074080
2003-04-24,799.901009
2003-04-25,801.158513
2003-04-28,803.114131
2003-04-29,797.436549
2003-04-30,800.068970
2003-05-02,807.004612
2003-05-05,804.017394
2003-05-06,805.280817
2003-05-07,814.446477
2003-05-08,816.382320
2003-05-09,817.708846
2003-05-12,822.355046
2003-05-13,821.885241
2003-05-14,825.494153
2003-05-15,827.970707
2003-05-16,832.891172
2003-05-19,839.350741
2003-05-20,838.708587
2003-05-21,840.708922
2003-05-22,842.377219
2003-05-23,845.975433
2003-05-26,845.844425
2003-05-27,848.623176
2003-05-28,837.502960
2003-05-30,844.590540
2003-06-02,841.512257
2003-06-03,849.899180
2003-06-04,849.431973
2003-06-05,857.403014
2003-06-06,852.907001
2003-06-10,862.080713
2003-06-11,869.014379
2003-06-12,871.319995
2003-06-13,871.738387
2003-06-16,870.967750
2003-06-17,857.987676
2003-06-18,847.858434
2003-06-19,847.288707
2003-06-23,846.441986
2003-06-24,847.072923
2003-06-25,855.833667
2003-06-26,842.100851
2003-06-27,840.079750
2003-06-30,840.014347
2003-07-01,846.038409
2003-07-02,838.214399
2003-07-03,831.458256
2003-07-04,839.336106
2003-07-07,836.443215
2003-07-08,836.648952
2003-07-09,839.825451
2003-07-10,843.061579
2003-07-11,841.664636
2003-07-14,846.160902
2003-07-15,837.847527
2003-07-16,831.505623
2003-07-17,827.227273
2003-07-18,830.028333
2003-07-21,827.747828
2003-07-22,826.837730
2003-07-23,829.319738
2003-07-24,826.155129
2003-07-25,832.901202
2003-07-28,827.515904
2003-07-29,830.726446
2003-07-30,824.327844
2003-07-31,823.498719
2003-08-01,813.869600
2003-08-04,814.296314
2003-08-05,816.743693
2003-08-06,816.332067
2003-08-07,819.346564
2003-08-08,825.323452
2003-08-11,821.779320
2003-08-12,820.387339
2003-08-13,817.553322
2003-08-14,811.597794
2003-08-15,810.720835
2003-08-18,807.491213
2003-08-19,805.354925
2003-08-20,809.310890
2003-08-21,808.684768
2003-08-22,807.230974
2003-08-25,812.059725
2003-08-26,809.460150
2003-08-27,812.251640
2003-08-28,811.563058
2003-08-29,811.403880
2003-09-01,812.515737
2003-09-02,805.898950
2003-09-03,803.772459
2003-09-04,802.537341
2003-09-05,811.921341
2003-09-08,812.638804
2003-09-09,808.795936
2003-09-10,810.113490
2003-09-11,815.128725
2003-09-12,819.639627
2003-09-15,809.990496
2003-09-16,808.652676
2003-09-17,810.200886
2003-09-18,814.499968
2003-09-19,817.435097
2003-09-22,822.015191
2003-09-23,822.622573
2003-09-24,824.878969
2003-09-25,826.260282
2003-09-26,829.698249
2003-09-29,825.806298
2003-09-30,836.621035
2003-10-01,834.469695
2003-10-02,825.749266
2003-10-03,817.973213
2003-10-06,816.432050
2003-10-07,816.597147
2003-10-08,813.858353
2003-10-09,812.506417
2003-10-10,815.489500
2003-10-13,812.513333
2003-10-14,807.256946
2003-10-15,804.707174
2003-10-16,807.523765
2003-10-17,801.957647
2003-10-20,802.701878
2003-10-21,807.212891
2003-10-22,808.257519
2003-10-23,807.003052
2003-10-24,804.991233
2003-10-27,799.080199
2003-10-28,801.305702
2003-10-29,802.986717
2003-10-30,799.771695
2003-10-31,802.009506
2003-11-03,799.729069
2003-11-04,800.863641
2003-11-05,799.759898
2003-11-06,794.293104
2003-11-07,790.025812
2003-11-10,793.353891
2003-11-11,794.749820
2003-11-12,796.840010
2003-11-13,801.628151
2003-11-14,807.224354
2003-11-17,809.815913
2003-11-18,808.541530
2003-11-19,810.282162
2003-11-20,809.076719
2003-11-21,812.480831
2003-11-24,806.738147
2003-11-25,805.653893
2003-11-26,804.776935
2003-11-27,801.817313
2003-11-28,802.821484
2003-12-01,797.580872
2003-12-02,798.092287
2003-12-03,801.315796
2003-12-04,802.379740
2003-12-05,807.430115
2003-12-08,812.497722
2003-12-09,809.479321
2003-12-10,812.141432
2003-12-11,811.343055
2003-12-12,820.332329
2003-12-15,819.361204
2003-12-16,821.197831
2003-12-17,827.347984
2003-12-18,828.934409
2003-12-19,828.116157
2003-12-22,829.134025
2003-12-23,829.763476
2003-12-29,830.092482
2003-12-30,828.255777
2004-01-02,822.785063
2004-01-05,820.426289
2004-01-07,827.610032
2004-01-08,829.541760
2004-01-09,840.167114
2004-01-12,842.806664
2004-01-13,842.411537
2004-01-14,836.530077
2004-01-15,838.108708
2004-01-16,841.374200
2004-01-19,837.338936
2004-01-20,840.137094
2004-01-21,839.881822
2004-01-22,838.795594
2004-01-23,843.971853
2004-01-26,841.865930
2004-01-27,839.686496
2004-01-28,840.913685
2004-01-29,832.574621
2004-01-30,833.717431
2004-02-02,834.531788
2004-02-03,838.707980
2004-02-04,840.830960
2004-02-05,842.250580
2004-02-06,845.331393
2004-02-09,846.705422
2004-02-10,846.706484
2004-02-11,846.020614
2004-02-12,851.683146
2004-02-13,855.761940
2004-02-16,854.560066
2004-02-17,857.216214
2004-02-18,860.552506
2004-02-19,854.725868
2004-02-20,854.446815
2004-02-23,853.043060
2004-02-24,856.387386
2004-02-25,857.635808
2004-02-26,857.880666
2004-02-27,858.996740
2004-03-01,858.265347
2004-03-02,858.727520
2004-03-03,850.812813
2004-03-04,851.870869
2004-03-05,866.415540
2004-03-08,873.056810
2004-03-09,873.256024
2004-03-10,873.658688
2004-03-11,880.634264
2004-03-12,880.120895
2004-03-15,882.406625
2004-03-16,880.986244
2004-03-17,884.599746
2004-03-18,883.717560
2004-03-19,885.511868
2004-03-22,887.471481
2004-03-23,885.279850
2004-03-24,895.391378
2004-03-25,898.892879
2004-03-26,894.904780
2004-03-29,887.471565
2004-03-30,889.340537
2004-03-31,888.226159
2004-04-01,887.721698
2004-04-02,872.339601
2004-04-05,868.063558
2004-04-06,872.078195
2004-04-07,872.325739
2004-04-08,871.193001
2004-04-13,861.696136
2004-04-14,858.310723
2004-04-15,861.414184
2004-04-16,865.105189
2004-04-19,867.198484
2004-04-20,859.881954
2004-04-21,855.472315
2004-04-22,857.966491
2004-04-23,854.548542
2004-04-26,852.794319
2004-04-27,852.686989
2004-04-28,854.807438
2004-04-29,855.307719
2004-04-30,853.769876
2004-05-03,858.777471
2004-05-04,857.122494
2004-05-05,859.829231
2004-05-06,852.933005
2004-05-07,844.984873
2004-05-10,845.819301
2004-05-11,846.280926
2004-05-12,841.224935
2004-05-13,837.543424
2004-05-14,841.804830
2004-05-17,847.449820
2004-05-18,845.706360
2004-05-19,842.893399
2004-05-21,847.521060
2004-05-24,843.223125
2004-05-25,847.196934
2004-05-26,850.909166
2004-05-27,855.259197
2004-05-28,853.347938
2004-06-01,846.180874
2004-06-02,845.895234
2004-06-03,845.534807
2004-06-04,845.040591
2004-06-07,846.160385
2004-06-08,847.799733
2004-06-09,848.845165
2004-06-10,847.670958
2004-06-11,844.311322
2004-06-14,842.524260
2004-06-15,847.833203
2004-06-16,847.867452
2004-06-17,845.434676
2004-06-18,849.825088
2004-06-21,849.812750
2004-06-22,849.938027
2004-06-23,850.094744
2004-06-24,853.772049
2004-06-28,850.725831
2004-06-29,848.604079
2004-06-30,853.583588
2004-07-01,853.893915
2004-07-02,861.133345
2004-07-05,861.956564
2004-07-06,862.595011
2004-07-07,863.326364
2004-07-08,865.895759
2004-07-09,865.552150
2004-07-12,868.404081
2004-07-13,863.822151
2004-07-14,864.896860
2004-07-15,864.959854
2004-07-16,870.654042
2004-07-19,870.636741
2004-07-20,869.602120
2004-07-21,864.411707
2004-07-22,865.645053
2004-07-23,866.800972
2004-07-26,864.616492
2004-07-27,862.833561
2004-07-28,859.730724
2004-07-29,862.327962
2004-07-30,868.163408
2004-08-02,870.530767
2004-08-03,871.519104
2004-08-04,873.028013
2004-08-05,876.322416
2004-08-06,884.109540
2004-08-09,883.787153
2004-08-10,884.787143
2004-08-11,879.540802
2004-08-12,881.864049
2004-08-13,885.383990
2004-08-16,883.100450
2004-08-17,882.962724
2004-08-18,884.658342
2004-08-19,877.834194
2004-08-20,879.427369
2004-08-23,874.510151
2004-08-24,872.834707
2004-08-25,877.534452
2004-08-26,877.036064
2004-08-27,878.149842
2004-08-30,879.729572
2004-08-31,881.325315
2004-09-01,881.982375
2004-09-02,881.627391
2004-09-03,874.206923
2004-09-06,874.072744
2004-09-07,872.804361
2004-09-08,871.859368
2004-09-09,877.844841
2004-09-10,881.782450
2004-09-13,881.314286
2004-09-14,883.870553
2004-09-15,884.132231
2004-09-16,884.089085
2004-09-17,887.087365
2004-09-20,884.903790
2004-09-21,883.106467
2004-09-22,885.477577
2004-09-23,893.318297
2004-09-24,889.567727
2004-09-27,892.475515
2004-09-28,895.074190
2004-09-29,891.412162
2004-09-30,891.560739
2004-10-01,889.301570
2004-10-04,888.633131
2004-10-05,892.597013
2004-10-06,892.198674
2004-10-07,890.619562
2004-10-08,895.773773
2004-10-11,895.340287
2004-10-12,899.707997
2004-10-13,898.074512
2004-10-14,901.462000
2004-10-15,903.315561
2004-10-18,903.122141
2004-10-19,899.605457
2004-10-20,904.590625
2004-10-21,905.326365
2004-10-22,905.637109
2004-10-25,909.137935
2004-10-26,910.056831
2004-10-27,912.189307
2004-10-28,904.681964
2004-10-29,905.074334
2004-11-01,907.862301
2004-11-02,903.951016
2004-11-03,904.604668
2004-11-04,909.176723
2004-11-05,909.915819
2004-11-08,904.665428
2004-11-09,907.298231
2004-11-10,908.870111
2004-11-11,913.472218
2004-11-12,914.463723
2004-11-15,915.904932
2004-11-16,917.977714
2004-11-17,918.420785
2004-11-18,917.697031
2004-11-19,918.091644
2004-11-22,921.098792
2004-11-23,922.759712
2004-11-24,923.271035
2004-11-25,924.866406
2004-11-26,925.897640
2004-11-29,923.260455
2004-11-30,927.586228
2004-12-01,927.783368
2004-12-02,922.584311
2004-12-03,928.372907
2004-12-06,932.510363
2004-12-07,937.712053
2004-12-08,936.336132
2004-12-09,942.995477
2004-12-10,943.464130
2004-12-13,944.238016
2004-12-14,950.922701
2004-12-15,953.650747
2004-12-16,947.347035
2004-12-17,943.599107
2004-12-20,949.973158
2004-12-21,949.263145
2004-12-22,950.261722
2004-12-23,952.085566
2004-12-27,952.813064
2004-12-28,952.305524
2004-12-29,945.120630
2004-12-30,940.773974
2005-01-03,947.860611
2005-01-04,948.027236
2005-01-05,943.848256
2005-01-07,953.057830
2005-01-10,955.136580
2005-01-11,955.627578
2005-01-12,955.755934
2005-01-13,958.969766
2005-01-14,959.413775
2005-01-17,960.930555
2005-01-18,959.188987
2005-01-19,962.958056
2005-01-20,959.004150
2005-01-21,963.005310
2005-01-24,966.624493
2005-01-25,965.408933
2005-01-26,963.669328
2005-01-27,961.336875
2005-01-28,966.374077
2005-01-31,966.675321
2005-02-01,969.226314
2005-02-02,968.969396
2005-02-03,967.194865
2005-02-04,971.293675
2005-02-07,971.739951
2005-02-08,970.499645
2005-02-09,975.035559
2005-02-10,978.425472
2005-02-11,977.551235
2005-02-14,973.897023
2005-02-15,973.321044
2005-02-16,974.710133
2005-02-17,973.303486
2005-02-18,965.403026
2005-02-21,961.231516
2005-02-22,958.717762
2005-02-23,962.764856
2005-02-24,959.298962
2005-02-25,957.442900
2005-02-28,960.559413
2005-03-01,959.309493
2005-03-02,955.000924
2005-03-03,957.112750
2005-03-04,963.776834
2005-03-07,966.517813
2005-03-08,968.373006
2005-03-09,963.245216
2005-03-10,963.860338
2005-03-11,960.238795
2005-03-14,959.797747
2005-03-15,963.929058
2005-03-16,961.120132
2005-03-17,962.522645
2005-03-18,961.524026
2005-03-21,958.986214
2005-03-22,962.569275
2005-03-23,959.836983
2005-03-24,961.266871
2005-03-29,961.775309
2005-03-30,963.605773
2005-03-31,969.610885
2005-04-01,962.091369
2005-04-04,963.808896
2005-04-05,963.820574
2005-04-06,965.691532
2005-04-07,967.045522
2005-04-08,963.927932
2005-04-11,965.737885
2005-04-12,966.828797
2005-04-13,971.124864
2005-04-14,972.535291
2005-04-15,977.158803
2005-04-18,977.943640
2005-04-19,979.206792
2005-04-20,979.337911
2005-04-21,979.702443
2005-04-22,983.346461
2005-04-25,985.592412
2005-04-26,988.100507
2005-04-27,991.944615
2005-04-28,994.634295
2005-04-29,995.930097
2005-05-02,997.441441
2005-05-03,998.306919
2005-05-04,993.720555
2005-05-06,988.795703
2005-05-09,990.327690
2005-05-10,998.164704
2005-05-11,1000.983301
2005-05-12,999.169822
2005-05-13,1003.987721
2005-05-16,1004.694829
2005-05-17,1005.329800
2005-05-18,1010.998182
2005-05-19,1009.186460
2005-05-20,1004.994483
2005-05-23,1005.793950
2005-05-24,1008.348759
2005-05-25,1012.052565
2005-05-26,1008.210291
2005-05-27,1009.011071
2005-05-30,1006.492700
2005-05-31,1013.783734
2005-06-01,1018.695252
2005-06-02,1020.311915
2005-06-03,1027.241661
2005-06-07,1026.792848
2005-06-08,1034.871908
2005-06-09,1033.969701
2005-06-10,1033.479599
2005-06-13,1032.826014
2005-06-14,1029.384588
2005-06-15,1023.749310
2005-06-16,1021.853014
2005-06-17,1025.771206
2005-06-20,1024.718521
2005-06-21,1036.545159
2005-06-22,1043.990257
2005-06-23,1042.758999
2005-06-27,1045.705153
2005-06-28,1042.262204
2005-06-29,1045.846090
2005-06-30,1045.649099
2005-07-01,1048.071139
2005-07-04,1043.639190
2005-07-05,1038.907569
2005-07-06,1040.758387
2005-07-07,1045.516903
2005-07-08,1045.698432
2005-07-11,1042.041147
2005-07-12,1039.521904
